"","22RV1","647-V","A549","BFTC-905","BT-20","BT-474","BT-549","C32","CAL-120","CAL-148","CAL-51","Calu-3","Calu-6","CAMA-1","COLO-205","DMS-114","DU-4475","EVSA-T","HCC1143","HCC1187","HCC1395","HCC1419","HCC1428","HCC1500","HCC1569","HCC1806","HCC1937","HCC1954","HCC38","HCC70","HCT-116","Hs-578-T","HT-1197","HT-1376","HT-29","J82","KATOIII","KMS-11","KU-19-19","LS-513","M14","MCF7","MDA-MB-157","MDA-MB-175-VII","MDA-MB-231","MDA-MB-361","MDA-MB-415","MDA-MB-436","MDA-MB-453","MDA-MB-468","MFM-223","NCI-H1299","NCI-H1437","NCI-H1563","NCI-H1703","NCI-H1793","NCI-H1975","NCI-H2085","NCI-H2170","NCI-H2228","NCI-H226","NCI-H2291","NCI-H23","NCI-H3122","NCI-H358","NCI-H520","NCI-H522","NCI-H747","NCI-H838","NCI-SNU-16","RKO","RT4","SW48","SW620","SW780","SW837","SW900","SW948","T-24","T47D","TCCSUP","UACC-812","UM-UC-3","VCaP","VM-CUB-1"
"MDA-MB-453",0.292244858242933,0.496873776884519,0.552954444286121,0.558363334109938,0.481757357800869,0.544478041850019,0.606429824402081,0.242404851360636,0.689467312044511,0.276013828491992,0.231921053896625,0.568058519505092,0.508012446885664,0.271308132128287,0.598171360580429,0.648521025255766,0.806384225590526,0.549506865877734,0.780194457049058,0.643973419187783,0.593873819583778,0.786488929947855,0.867880705566934,0.242721535682837,0.545423541705053,0.426907329860236,0.57089678414517,0.734885750650307,0.276369278642677,0.658892276263708,0.248853616942554,0.457120981154104,0.687570723322761,0.701046897678078,0.534820153067268,0.754123558964314,0.683647849420584,0.692159751996331,0.698054132169502,0.321129868182787,0.618538781053258,0.685288487101255,0.605546970222817,0.774625239433788,0.533113830244712,0.553765145028113,0.549668037213528,0.767254520178995,1,0.58454224631924,0.477681617814643,0.744272467780645,0.66883269381356,0.862370642500057,0.379960306012773,0.699952279780346,0.578872212864333,0.509809680556859,0.657853671257902,0.849399299246968,0.23188063120612,0.544601951389664,0.643772813936951,0.644818372058816,0.401899945040646,0.773892437580523,0.564270412913705,0.649822053465214,0.42036206164868,0.762073386962068,0.25106333346678,0.870044273442559,0.249881949575974,0.356049289582808,0.856060316835038,0.259954083014792,0.554885631015858,0.597310630542058,0.670212922450452,0.721141735705929,0.614711260972761,0.587152837665188,0.607885651159858,0.62279155513053,0.230501484862496
"MDA-MB-468",0.78445167905684,0.936978282232235,0.907247345944861,0.85802963552607,0.894615323533431,0.894092485796514,0.804724042497638,0.698354031739648,0.875398499389362,0.755281236993938,0.600110017645534,0.909354662140557,0.934744782067451,0.753850032089458,0.873368250047938,0.87416057696697,0.813507030473507,0.925666721607643,0.74369407257222,0.909614374150448,0.933451241039203,0.774361047831982,0.837310957854596,0.697445425424884,0.926364293132422,0.828165735023932,0.737019069810241,0.632749716624678,0.762137304077568,0.755151972639941,0.704734181989366,0.896131660207918,0.859651867127825,0.503112565514833,0.890741485500957,0.827760323613723,0.86978996090134,0.862418457514244,0.854192873425689,0.766050419181389,0.893653737992294,0.853139213476237,0.925064603222148,0.804974039123245,0.880931631035343,0.884552565612042,0.885103022944337,0.841140358831384,0.58454224631924,1,0.888740103150389,0.656453891222278,0.95100776796735,0.788048490236642,0.900777593057461,0.892031236175301,0.896081833965759,0.898407330764751,0.464947861417001,0.840579496129834,0.64366729322629,0.900341041962017,0.920724767146162,0.795936629645878,0.793660989494195,0.442597727287967,0.905566080898538,0.854155063798227,0.889957284299201,0.801900623867126,0.622980923032531,0.720945257938141,0.65915470096805,0.822837598656649,0.755601945349325,0.7110848790817,0.879930303627412,0.921015517951553,0.547890372074305,0.91245249414372,0.899206286743057,0.861253375292401,0.845178070012839,0.82259582650031,0.694358333607398
"MFM-223",0.861504241540098,0.932112648452272,0.828799134044301,0.862648652090453,0.901251588684388,0.94890414192951,0.670302594499226,0.843329054960736,0.846125195194598,0.806409824843352,0.594081915260042,0.892231165689335,0.914776686844199,0.886321516776524,0.829942013503324,0.827279311031245,0.691498297813447,0.972662294773997,0.685267978003643,0.786651377006118,0.90360329525184,0.731533841058114,0.745130393674344,0.812886179419213,0.921364632271235,0.901662638437305,0.6762027364909,0.617870425463708,0.855209469929614,0.665626986605336,0.787857119632308,0.849872995479975,0.823365982071053,0.423819452900027,0.915316396391256,0.786802529241117,0.816285207936762,0.877178536105292,0.817251924743599,0.811776085749754,0.868949575914337,0.895926239659954,0.854312400161558,0.677059238196197,0.83646673568407,0.946954505221589,0.91672209775941,0.777122329527865,0.477681617814643,0.888740103150389,1,0.59640827898208,0.836601239168365,0.709528338194454,0.895229101057084,0.864103081733074,0.928495176791739,0.901774806577258,0.333015178226393,0.722025309953449,0.755725271500289,0.832087207467566,0.810962990071699,0.739628729871473,0.892058927983532,0.424812240837151,0.886806337732026,0.714120563362762,0.889522846961524,0.757990146211895,0.746013737773481,0.611898635632847,0.733885916844352,0.815332161547928,0.685755664720989,0.791682690821276,0.87361425694664,0.842622643211544,0.528466012105187,0.806307046320331,0.767928783225102,0.879830782781364,0.842406339949009,0.873399039016831,0.819232625425573
"NCI-H1299",0.424271540706995,0.64335382831973,0.728592247650617,0.711136521447685,0.660698169691461,0.614070671617354,0.778327789546638,0.365844910195261,0.836805535614965,0.39922930746658,0.36937379618794,0.743294466556935,0.590172632433331,0.416190098569214,0.741023271892802,0.734170422952353,0.650418947119947,0.66683429298922,0.918077997565115,0.731280315215309,0.717191772878956,0.72841711988002,0.841520159178958,0.375366892573307,0.714783938479544,0.571624995743952,0.728508873216967,0.82096567758968,0.401084888620795,0.867896932027547,0.359319025361621,0.608116619749575,0.683212947312719,0.896659615256175,0.649247479788108,0.81269649390005,0.811290914872019,0.736806998802901,0.700285098466966,0.492643571906473,0.694204153829253,0.712343178046188,0.719217319808633,0.819523128136332,0.669662667540834,0.616469223338009,0.664494282915296,0.773085219207187,0.744272467780645,0.656453891222278,0.59640827898208,1,0.751331771144347,0.863800318211184,0.573453673967709,0.637045015113424,0.724163977420265,0.655945808417568,0.735729130723344,0.897589887538682,0.343033591131414,0.713800064090087,0.776224696485903,0.867558115807901,0.4865628876792,0.886134484083224,0.662331913468865,0.759160614773705,0.580692596295114,0.727044723290156,0.375965577881849,0.796003790446151,0.368865893873113,0.501812740930601,0.763783207911759,0.384656774590095,0.695931604577977,0.710474468136527,0.792646879026099,0.7371433058619,0.727581978992066,0.672226882940477,0.822794512064557,0.689163468226512,0.314933798938733
"NCI-H1437",0.709008054925276,0.919281535535548,0.956565317726425,0.913367420644113,0.892865469576819,0.872423178047512,0.874596965427899,0.598597082830378,0.917512481716369,0.645965662064533,0.550912679663764,0.916422996206007,0.936093124492804,0.671177431443969,0.953062233491871,0.93448694095001,0.834196909467971,0.905250573978095,0.835449533323462,0.946857780584919,0.960537864629291,0.852883883091164,0.916171780049156,0.628745102238784,0.939305351357513,0.805485592718076,0.691365617239636,0.673847281215855,0.713140746747651,0.850530905081285,0.60964430166414,0.920131568737229,0.9159347704832,0.575322548060661,0.924236974109451,0.869861726516966,0.923522532117042,0.924524418490739,0.905537071446235,0.721440219827992,0.948421665914924,0.903565180307875,0.958642402037772,0.886220561043762,0.935231746492988,0.879872195359264,0.874169664779522,0.895698272518505,0.66883269381356,0.95100776796735,0.836601239168365,0.751331771144347,1,0.874211381428356,0.871954879237098,0.917747383788759,0.909364481945802,0.895171046635921,0.54884480639495,0.913356422342983,0.541135308322003,0.944149958111195,0.956682853160074,0.816122113990968,0.789903871568725,0.524703756221381,0.955893801977182,0.934802573541604,0.861771017105627,0.845597232977429,0.552248676219919,0.836005083539333,0.573459201669901,0.788133634011533,0.860755799081059,0.6406489719113,0.927801992249867,0.933748862031486,0.703427453062198,0.967518486236508,0.963950445729426,0.904759202066019,0.873977194868744,0.854669092426152,0.61526647481582
"NCI-H1563",0.466486613685979,0.745054161064138,0.798635789696786,0.794432920723179,0.705887836017926,0.794896155023571,0.770204728487248,0.397194758168877,0.900455462887559,0.410477187484995,0.341130869963235,0.848083491135142,0.73726636118413,0.484207683475684,0.860768066715098,0.897203584090561,0.83612129277364,0.79146968368206,0.937259874431786,0.782964668527951,0.800435842654668,0.93518145850607,0.9396548734914,0.40779208309302,0.813154719449169,0.63773140311331,0.786722304032125,0.87483990561083,0.455828236697905,0.872465967518118,0.381435820163184,0.70819422707242,0.909317053623209,0.744007712089958,0.819750224044569,0.94455600946021,0.91003555267812,0.909264481503745,0.908846289540091,0.518214448786871,0.864661358457299,0.897278198355326,0.777398575695355,0.931935089737473,0.823254803312018,0.788967394440562,0.776927098539652,0.830609318615277,0.862370642500057,0.788048490236642,0.709528338194454,0.863800318211184,0.874211381428356,1,0.631603158144654,0.87732021688758,0.832888632621615,0.772567540572449,0.654432920158883,0.949526784325428,0.337458308894627,0.769400734545552,0.877515628044608,0.87366012172527,0.688053315338742,0.755178525815855,0.793480263160148,0.810451257777409,0.621863255610873,0.929391936255992,0.404937614033745,0.935220875454233,0.371963481915907,0.513158548479719,0.926222915675045,0.39326248476032,0.799542480524704,0.796453328817403,0.841594766586156,0.852298339629228,0.825822800257992,0.823003445917173,0.851779365719985,0.880412330581143,0.350397219641402
"NCI-H1703",0.917731989207769,0.960050907697409,0.926637703697156,0.890470819709579,0.929579693174135,0.862988800277998,0.782882948779002,0.850891628215875,0.799089997684069,0.859675093722666,0.776730371618392,0.872817755968612,0.924736521475188,0.898007234670386,0.865244399956769,0.795655251388231,0.580050821531624,0.902695334240903,0.62280756347571,0.842324347632899,0.921364570726313,0.608145306994323,0.704325571301024,0.870039296464813,0.922267241540886,0.901783477998321,0.559529229821844,0.457869597678961,0.915029392563757,0.732488801299803,0.852470167458007,0.95067081325261,0.767693151800591,0.439217692816084,0.886028166425545,0.713828076951145,0.824651529501403,0.803298311211775,0.759038244918992,0.920296859521768,0.855825579029876,0.778336624129187,0.917232175804661,0.693151722555129,0.8775820387001,0.898980174799923,0.908475578668531,0.725338600957759,0.379960306012773,0.900777593057461,0.895229101057084,0.573453673967709,0.871954879237098,0.631603158144654,1,0.786545399156083,0.904190171569672,0.913672193803498,0.432882189286773,0.697987896323816,0.800774759939435,0.931116966753012,0.865544464042817,0.701274259065712,0.83998714268298,0.344908671876052,0.912033959192171,0.84362318021745,0.957047671282109,0.611966113196532,0.801423189238996,0.554116924973268,0.820132749866856,0.925112964090139,0.587564490207002,0.873093954795539,0.898400491395994,0.91855667806351,0.47936698648026,0.815428624746633,0.858829913303484,0.849879098760314,0.815205077760761,0.74486412803954,0.832793708620211
"NCI-H1793",0.67979283972258,0.862977698388796,0.848031304843828,0.835038447865673,0.775443701898905,0.946500249935652,0.67972561481633,0.599654377887837,0.841619291228104,0.599204266739851,0.449789868741848,0.877396259091388,0.901063108205917,0.688157543470767,0.890626013564623,0.91540700736605,0.856626533432302,0.917344249874848,0.761552234345386,0.79384468456997,0.873181998699812,0.92222449790017,0.867537154492701,0.588449436090328,0.884756625361068,0.743076498998055,0.71066409432486,0.709536775859519,0.652509054262911,0.752988052425454,0.577094113842705,0.837934571009147,0.977680149581932,0.480224537278212,0.938446147521373,0.887555449487888,0.873404358682874,0.962978077178426,0.967497818985876,0.663082975225112,0.939639212748474,0.95446119333208,0.833061336156076,0.845339785922635,0.893237071936625,0.935793373701396,0.892731139506733,0.806131080766725,0.699952279780346,0.892031236175301,0.864103081733074,0.637045015113424,0.917747383788759,0.87732021688758,0.786545399156083,1,0.9082496334676,0.864055379150439,0.430363530474946,0.838727387094946,0.512017853997301,0.812711577507687,0.878074623726165,0.757520663923692,0.894853108877151,0.451776835471362,0.90489925335247,0.804705388134999,0.740885796272692,0.929012272939911,0.567384343223005,0.833593164386889,0.534693965174502,0.646522084178862,0.869884941418589,0.569803055726471,0.858359219837243,0.845973751366715,0.659176739353724,0.879248453613379,0.841055289772894,0.914887806356056,0.79480887563616,0.945464500102793,0.562968491618211
"NCI-H1975",0.820389550622286,0.954815119313359,0.935896071020054,0.934373760234299,0.897044261346074,0.952017268509724,0.812782146556145,0.767073355739416,0.909323790329142,0.762551774441693,0.649290569862336,0.957338975172301,0.910671899800587,0.84994399026335,0.9412177947098,0.912887273814647,0.696015190108987,0.948398846033021,0.821021351662474,0.833109164791024,0.935283425533668,0.816028455535303,0.820512792246502,0.758038711122038,0.964418539242242,0.856485754593055,0.73108448486967,0.68819342699981,0.788810222615769,0.844248741507683,0.751125335046688,0.916397983364033,0.90849258446224,0.56504802865113,0.960506317806095,0.903704082234974,0.928677039889305,0.953738695482422,0.905131073508534,0.847629094627495,0.95756204175994,0.93215096301044,0.894799362117383,0.821363375019925,0.941641457716161,0.967309081107445,0.972007189587904,0.792298910303325,0.578872212864333,0.896081833965759,0.928495176791739,0.724163977420265,0.909364481945802,0.832888632621615,0.904190171569672,0.9082496334676,1,0.962433868041282,0.509669693277682,0.827276105781065,0.698901610131603,0.916118598635293,0.937349161724614,0.844838439232914,0.917970140690115,0.526575072779905,0.927058020880656,0.860729251932289,0.875014387644804,0.82241560651286,0.757773167061744,0.75977948914685,0.731076745015535,0.790423821127464,0.786257552228837,0.739734487753037,0.937337553131915,0.934139687919735,0.730472420715645,0.867391519461444,0.887123927602997,0.92237552029883,0.934225471935838,0.922558934116455,0.682967108517226
"NCI-H2085",0.831829270461652,0.979642045082764,0.9473857243602,0.964650061348245,0.919109561085697,0.925741921733275,0.827298380562594,0.751474824390376,0.914426379325306,0.795518507276975,0.615868812132378,0.951088776670972,0.931063118336459,0.843925207810284,0.940833676067291,0.926129774448101,0.641469298110629,0.947705926972743,0.790815884519533,0.846492955024689,0.940112636564362,0.758032055852858,0.774579307389366,0.736425286759088,0.948908534171133,0.852930037201158,0.644075933336792,0.57556961989375,0.787760822602387,0.788357719312472,0.765748830585735,0.950316753297173,0.878554835885078,0.483343971692453,0.947611827104924,0.872571258923891,0.918679047229195,0.904836460471755,0.832157979140914,0.850225195498003,0.959757297609384,0.901611011630643,0.900860681849191,0.801384121667536,0.952048433340009,0.945088624727088,0.94870187512344,0.769190406154966,0.509809680556859,0.898407330764751,0.901774806577258,0.655945808417568,0.895171046635921,0.772567540572449,0.913672193803498,0.864055379150439,0.962433868041282,1,0.449158084047405,0.793852196472836,0.7070178511665,0.909875708574441,0.925046301254874,0.809450908016728,0.89435063588912,0.441843387162433,0.935071219726627,0.835633839154703,0.900823427878564,0.736180430775931,0.729874198047276,0.685190276196319,0.732104566872048,0.822968797003605,0.708585894376134,0.731908212505384,0.964818949062693,0.964308081030254,0.714970671001717,0.856236025919318,0.916377227204187,0.941437932450962,0.900768673476363,0.870739533288138,0.685527961410396
"NCI-H2170",0.309624219264085,0.452148564751241,0.559893968531042,0.487419192279083,0.433726334253944,0.377776083006839,0.631359656707689,0.24333765220205,0.570653593325591,0.299823017808914,0.38790147943987,0.510736902348096,0.377814077046018,0.274003681141244,0.522010106699024,0.467903960156067,0.422745274224087,0.392292463653544,0.654251865649575,0.53544938594075,0.488637401284996,0.469316501283682,0.617753954361769,0.264518039927619,0.481975104102417,0.345783423909863,0.539790811871265,0.615111311366294,0.261188946343051,0.725167640585815,0.278141190626915,0.434641701033807,0.450773879595688,0.842420365220118,0.406035312043893,0.568055204727753,0.599236734687169,0.471590920758215,0.490669694755396,0.405291791061491,0.463111830986055,0.438450544002447,0.531413248855483,0.620526524059662,0.471357559144764,0.392680039139531,0.473186320135774,0.550305875836337,0.657853671257902,0.464947861417001,0.333015178226393,0.735729130723344,0.54884480639495,0.654432920158883,0.432882189286773,0.430363530474946,0.509669693277682,0.449158084047405,1,0.655324783711771,0.258580148636411,0.548280479657104,0.59670974632389,0.618651667722706,0.295825781726476,0.738029589653158,0.446937901637802,0.634107475671498,0.407689276659441,0.468423177145437,0.305146705700471,0.613286305778645,0.315148731805745,0.371390246494731,0.550052292875733,0.29123494997087,0.456579268660276,0.544153897655607,0.566238395973089,0.538460030553514,0.55303599687164,0.418205429669817,0.581060928363385,0.412072391606931,0.169750856199215
"NCI-H2228",0.560552730763066,0.790147281566796,0.8516926926749,0.83299996757193,0.77782936827883,0.767435674253082,0.851468912033954,0.471380878758662,0.917829882156843,0.527915647546694,0.450352357031794,0.844386201415384,0.779655078744571,0.531576716847867,0.859708233376072,0.878533333394187,0.846094225073322,0.811185982404215,0.93176086933082,0.884001786083941,0.862183964328115,0.860501840817932,0.969740857057689,0.485149786311519,0.83401199611845,0.686004134949945,0.730232239476209,0.796074325022543,0.54397099987537,0.85697550378893,0.486340235285998,0.777344642069437,0.857230094489591,0.767962832128267,0.799549504494647,0.918689847177087,0.905783519532162,0.875816623925027,0.85565287084373,0.598959238606782,0.858829287319894,0.851205304600644,0.863998250624844,0.940472032718739,0.815902217592328,0.776188614873406,0.779156226734453,0.899935837378622,0.849399299246968,0.840579496129834,0.722025309953449,0.897589887538682,0.913356422342983,0.949526784325428,0.697987896323816,0.838727387094946,0.827276105781065,0.793852196472836,0.655324783711771,1,0.443710453684914,0.829222382689741,0.893750762460743,0.872108870582145,0.633947467462906,0.775167965938148,0.827281607468222,0.871401065233957,0.718202570302573,0.855088233292688,0.460003182527572,0.905935144006446,0.472694129194236,0.644555003748769,0.897331089270714,0.504387470561874,0.837903366030174,0.861818125737879,0.790582221924885,0.907673675909873,0.875499351787333,0.817283551183491,0.861571425768252,0.80324057516462,0.456067254872052
"NCI-H226",0.950018037539425,0.757915991438026,0.649553212469651,0.65210837521546,0.741143002003073,0.634307112865131,0.575044014852099,0.97682138758598,0.53354541262835,0.965177047769101,0.891729815348299,0.576137019331405,0.645758250639686,0.938208410665809,0.52778535748338,0.468031642596034,0.397740417684748,0.691246156581116,0.365818046858265,0.615026998580576,0.695114407411002,0.30401810577986,0.444344528457635,0.943393752682225,0.658446939299242,0.791434123985527,0.305742313737632,0.173240869627896,0.909701356563674,0.400169872196773,0.990003346884105,0.713423558309351,0.465516184481482,0.256152563347654,0.580768712183838,0.508136219522027,0.499209367879834,0.550781826770562,0.426702678142136,0.937888449367828,0.568475121132347,0.501460990603581,0.688453880983383,0.384753354045531,0.530189807846915,0.705841519331046,0.760056024544886,0.523650613784316,0.23188063120612,0.64366729322629,0.755725271500289,0.343033591131414,0.541135308322003,0.337458308894627,0.800774759939435,0.512017853997301,0.698901610131603,0.7070178511665,0.258580148636411,0.443710453684914,1,0.680511667164693,0.572644681131693,0.441713414337847,0.611974583504868,0.201983252861456,0.621100483466998,0.599520380743444,0.834480481224587,0.319111187255258,0.951403152585285,0.330934785969078,0.985915206139159,0.879505392777214,0.348418103161763,0.968465032103926,0.658620269122774,0.728575754065243,0.232731798042921,0.566117493810174,0.547064074518089,0.556310117408719,0.598005656000136,0.45555092447374,0.907149788954534
"NCI-H2291",0.791244082082344,0.936459830334973,0.971432106596922,0.939513372998144,0.955237990588802,0.814601314335991,0.935834812455585,0.721818645536756,0.891795665920685,0.737944448006,0.724269659266112,0.908131404065983,0.895882142042053,0.779016588880679,0.936571316308838,0.879041473172461,0.689483346110929,0.871329045192906,0.796787281203349,0.933274837066627,0.965263839153269,0.728732273122822,0.819873547185312,0.777255111704399,0.95148186103393,0.893845833054678,0.602666285856321,0.542779031928725,0.829601902624275,0.843654936071664,0.730753896128559,0.938087833568451,0.826550249201097,0.534554199053482,0.892828634205782,0.800490377283087,0.900604467933554,0.871526629057539,0.803580360644434,0.848260133369184,0.910705633915845,0.833141390695416,0.969497686497935,0.796679153111871,0.923455135449794,0.860934041651664,0.896010490682806,0.826980239385125,0.544601951389664,0.900341041962017,0.832087207467566,0.713800064090087,0.944149958111195,0.769400734545552,0.931116966753012,0.812711577507687,0.916118598635293,0.909875708574441,0.548280479657104,0.829222382689741,0.680511667164693,1,0.950664796749811,0.793695677025747,0.762113293308991,0.465269162352293,0.930272274209671,0.956294617302664,0.939848548984807,0.708179214970535,0.697675251695218,0.745344542097547,0.717752616710193,0.892233266745214,0.760731180898146,0.781837299827316,0.94175148842206,0.954665912748328,0.692664286199694,0.921820044441485,0.957416712282278,0.855034321412799,0.909418730686082,0.7751912607293,0.72413031204285
"NCI-H23",0.699454271018047,0.912073260089711,0.958410375772702,0.911601142409564,0.881330675034194,0.859906537264442,0.912247809536501,0.619012061049083,0.926091037672294,0.658168848123008,0.622429805232117,0.954337069244666,0.867107129912944,0.713664891412624,0.951645389538781,0.934940834032752,0.749258077805934,0.87932848586473,0.874901284430155,0.887495599732857,0.924008077589532,0.834466560794325,0.858917962118937,0.650598224271397,0.944308251959964,0.806274772180262,0.752406878061529,0.691082391792052,0.689499340791702,0.898423669748971,0.633051408150716,0.898702642794115,0.905972558328705,0.616022503315978,0.912583919746172,0.910172386908537,0.9617943051228,0.917724348526639,0.893002744736376,0.773701507714126,0.940956946682276,0.881451503249296,0.912579606364421,0.880971339813278,0.949890057559614,0.878904446616275,0.914780388570147,0.803927243485135,0.643772813936951,0.920724767146162,0.810962990071699,0.776224696485903,0.956682853160074,0.877515628044608,0.865544464042817,0.878074623726165,0.937349161724614,0.925046301254874,0.59670974632389,0.893750762460743,0.572644681131693,0.950664796749811,1,0.900569274004728,0.796872513172509,0.544372728475604,0.898423484271601,0.935488795405201,0.843474233789918,0.836851344486098,0.635711205495414,0.830728711953302,0.628352891790285,0.758681728403849,0.823979989658386,0.644931223001591,0.917562021229034,0.953701166513929,0.777784781798364,0.909608638624649,0.954952071402466,0.875385860071628,0.940594545421284,0.867889474337187,0.557733780950895
"NCI-H3122",0.527545182509169,0.767376704281987,0.798384941677624,0.77978604035686,0.756332387197932,0.781284869872241,0.793189547186425,0.497939412539255,0.896363891992596,0.508241378546844,0.46455664954138,0.914581889381239,0.687933194655577,0.601118181040447,0.816222750180518,0.845761964305924,0.650575352940996,0.80328920588227,0.910170561734057,0.720519401272481,0.774244433674257,0.793042827592153,0.782695410588569,0.507134642396444,0.850206813243315,0.700289195041267,0.881045588138862,0.830885261363515,0.506197830862024,0.878828567351029,0.472317267061186,0.704883756718086,0.807745178665817,0.755957659039729,0.797105796807353,0.89175470771041,0.921752457535993,0.823560536025292,0.817903071838626,0.621555260386335,0.804250657896314,0.809162767677124,0.741929584996274,0.833554813455013,0.820038839377906,0.769769844583304,0.819598405319375,0.6862771328307,0.644818372058816,0.795936629645878,0.739628729871473,0.867558115807901,0.816122113990968,0.87366012172527,0.701274259065712,0.757520663923692,0.844838439232914,0.809450908016728,0.618651667722706,0.872108870582145,0.441713414337847,0.793695677025747,0.900569274004728,1,0.684490776354541,0.706999806214671,0.719349325195696,0.757530676849079,0.671177032288484,0.827234480002288,0.531619514331372,0.761628984004951,0.483104026538651,0.557675671556387,0.736235897830808,0.476418551068797,0.773765861642377,0.806816159304174,0.788636727645578,0.744603541187819,0.783309510714033,0.769647927895228,0.932916601000551,0.849223968709395,0.382921048109944
"NCI-H358",0.777676679317883,0.875262910155878,0.819005487486955,0.82559533193097,0.754455518443407,0.960715171113928,0.561579422583533,0.711814606038383,0.747318579532501,0.683091247754545,0.512775112510889,0.863951599543949,0.88136756199854,0.823588699087797,0.851941909770032,0.83123227267121,0.564670731501703,0.907750710432287,0.60513188138075,0.636402846461677,0.804280406241963,0.745766268221068,0.652306297183842,0.680983286633139,0.860251985269494,0.747210651433966,0.609298635143013,0.568132289250549,0.721731680894933,0.671617927244221,0.679716807753245,0.853856775090737,0.882839833815812,0.34783795304398,0.945591416946836,0.782687457573312,0.817246762049585,0.887183713385997,0.877872966899898,0.760904188237994,0.894718032631172,0.885435779527546,0.741998784328492,0.683016961161728,0.890188908642886,0.960288226111209,0.905834724260588,0.605826065514442,0.401899945040646,0.793660989494195,0.892058927983532,0.4865628876792,0.789903871568725,0.688053315338742,0.83998714268298,0.894853108877151,0.917970140690115,0.89435063588912,0.295825781726476,0.633947467462906,0.611974583504868,0.762113293308991,0.796872513172509,0.684490776354541,1,0.296196583307827,0.867953479137233,0.677550619741338,0.742914054880058,0.761754281186639,0.70264066869825,0.586404578195834,0.638074066952386,0.64881756648471,0.635775787048268,0.64002570789206,0.837239726950221,0.798310883842931,0.563216827034425,0.7033914334207,0.740665017235352,0.897005745424292,0.753431474524221,0.915862660813852,0.615610534598036
"NCI-H520",0.24350695900987,0.422804633158171,0.489450813752339,0.508933367128378,0.439927413927846,0.434429787027255,0.563808302162003,0.213274738779219,0.675156197481209,0.232445560985564,0.210531669934449,0.543197252266702,0.375576446032457,0.238895170791927,0.514614148661363,0.521526864595409,0.488044799511191,0.466788280000219,0.780806698073671,0.521594279434879,0.489137269141144,0.557015998600645,0.742748486052691,0.207607768893732,0.486010882027844,0.369334579470178,0.622116180786262,0.825375675890815,0.217390321269459,0.708196995874126,0.20211197657526,0.37411098208998,0.477221097865034,0.922235616650032,0.432020863836411,0.680913272426272,0.649779735635125,0.541739515987611,0.541332555723676,0.296452621564769,0.47550312257371,0.542928418210982,0.502487052926009,0.703619878926735,0.444470601060128,0.436541381146762,0.437829844065864,0.642957798189059,0.773892437580523,0.442597727287967,0.424812240837151,0.886134484083224,0.524703756221381,0.755178525815855,0.344908671876052,0.451776835471362,0.526575072779905,0.441843387162433,0.738029589653158,0.775167965938148,0.201983252861456,0.465269162352293,0.544372728475604,0.706999806214671,0.296196583307827,1,0.443018096763769,0.518846737452204,0.360301320006618,0.571751410674745,0.227710106313467,0.643613117924171,0.217234413982059,0.294864487048523,0.626323432893949,0.218039774664994,0.484930162314564,0.49556093118562,0.658383794092438,0.526500585637969,0.485995826619776,0.47329207590072,0.635878544027252,0.511877610931503,0.16665182205048
"NCI-H522",0.795628872050547,0.957112383978495,0.957474020919791,0.961626220417769,0.920264303400463,0.90838262456796,0.81463926701538,0.685297646047534,0.895886958484181,0.713175497357523,0.556423926481568,0.90066551038559,0.9827140258321,0.757040167587211,0.963925453751353,0.927157248908105,0.732909211623995,0.937851042579106,0.764202132165456,0.911545706556529,0.972439966808902,0.79813273044244,0.856523840402072,0.70159707832634,0.941163443941315,0.847770871886512,0.563555170643612,0.576647091607766,0.799824604191663,0.787038077055508,0.689709051585246,0.966382947919979,0.899632963983216,0.47385728214135,0.960402327137731,0.82377094800678,0.89309507171956,0.924783695950554,0.868986939148868,0.778442269541589,0.966659146653551,0.919991841057325,0.955773279911975,0.829401744010166,0.948901279526379,0.9292626778232,0.889483924683114,0.864138738500233,0.564270412913705,0.905566080898538,0.886806337732026,0.662331913468865,0.955893801977182,0.793480263160148,0.912033959192171,0.90489925335247,0.927058020880656,0.935071219726627,0.446937901637802,0.827281607468222,0.621100483466998,0.930272274209671,0.898423484271601,0.719349325195696,0.867953479137233,0.443018096763769,1,0.883903513530102,0.90139016153487,0.762487944472675,0.617217611436486,0.734277461101938,0.635823760739304,0.836722364895916,0.784375317997426,0.707517290511569,0.971251180712123,0.930941045343525,0.670317906582735,0.92693967965851,0.941956261581208,0.955414377548134,0.83440490809665,0.85221724528785,0.713590708093784
