"","22RV1","647-V","A549","BFTC-905","BT-20","BT-474","BT-549","C32","CAL-120","CAL-148","CAL-51","CAMA-1","COLO-205","Calu-3","Calu-6","DMS-114","DU-4475","EVSA-T","HCC1143","HCC1187","HCC1395","HCC1419","HCC1428","HCC1500","HCC1569","HCC1806","HCC1937","HCC1954","HCC38","HCC70","HCT-116","HT-1197","HT-1376","HT-29","Hs-578-T","J82","KATOIII","KMS-11","KU-19-19","LS-513","M14","MCF7","MDA-MB-157","MDA-MB-175-VII","MDA-MB-231","MDA-MB-361","MDA-MB-415","MDA-MB-436","MDA-MB-453","MDA-MB-468","MFM-223","NCI-H1299","NCI-H1437","NCI-H1563","NCI-H1703","NCI-H1793","NCI-H1975","NCI-H2085","NCI-H2170","NCI-H2228","NCI-H226","NCI-H2291","NCI-H23","NCI-H3122","NCI-H358","NCI-H520","NCI-H522","NCI-H747","NCI-H838","NCI-SNU-16","RKO","RT4","SW48","SW620","SW780","SW837","SW900","SW948","T-24","T47D","TCCSUP","UACC-812","UM-UC-3","VCaP","VM-CUB-1"
"MDA-MB-453",0.191470599706997,0.402039758000989,0.472576284162506,0.478652881100071,0.38918690660354,0.450334025676669,0.543354843914684,0.131420525363739,0.619296209334251,0.182901055257975,0.14269493760566,0.158484707555318,0.520259516753718,0.478550976703989,0.429279917604459,0.579603948942134,0.775160514883003,0.458702893894805,0.731837130717331,0.585936489196939,0.519384614653139,0.739066256185364,0.84017719529431,0.134151540320317,0.452443694810678,0.321900506568621,0.468363523646591,0.670756093648945,0.17529494990408,0.575198195311682,0.153614988999709,0.626275785136152,0.627587318852207,0.45135505773959,0.374152950789764,0.701755209664009,0.616258074952381,0.632793193952262,0.638317863187485,0.213779405930108,0.552199553571858,0.623023822647394,0.537159022225547,0.724716875699442,0.4556735899019,0.467799655625572,0.452920685713173,0.727248212883957,1,0.506728483401224,0.376072409758519,0.684121678065841,0.605871001000085,0.832836054687956,0.268473634584092,0.644340676661996,0.492665529115727,0.420666279572813,0.573161263024646,0.817891661773435,0.131676953404719,0.464294105902931,0.572295878065435,0.561477151792883,0.311096313432227,0.724894400869014,0.48889190585851,0.588487070144151,0.325263125175668,0.714276523673294,0.147008649799173,0.846219405066411,0.154642821867644,0.264664935937826,0.833624104415858,0.161473394530823,0.476499736797879,0.52347358624678,0.621729768538149,0.67435694251182,0.551290544961847,0.502046702790687,0.525975055502861,0.546651594188674,0.137758169704108
"MDA-MB-468",0.757799431124584,0.925611007195806,0.89133635550814,0.833513402984409,0.876686693067685,0.873845567562479,0.775132396153453,0.658032377312637,0.851351749939596,0.729591794027405,0.560376501817399,0.71873338341468,0.849957397674202,0.892134946681889,0.925881386495929,0.850696354041414,0.784151318088234,0.911724272038989,0.690452220334467,0.89610828671239,0.921772925214173,0.7274874572355,0.805234315705045,0.658212341215536,0.912529409871627,0.79803693504975,0.680356449026929,0.543438064273792,0.733310667935757,0.702288722007354,0.673272767428006,0.833452802163091,0.380313929312803,0.87203124798233,0.882644734572513,0.793632688763985,0.844411189210251,0.837086758208578,0.826793993944368,0.731681412859883,0.876097033081712,0.825539827929845,0.912853757027073,0.765130995798529,0.862563943156875,0.863326119412413,0.862881647434931,0.814827861020476,0.506728483401224,1,0.868130690220439,0.578415247962693,0.942106929307889,0.743776952353971,0.883787112228159,0.872841440403542,0.876290661777759,0.880747471754148,0.334277225547358,0.809294204013373,0.602584430163245,0.883649851637258,0.905847323580486,0.753566472748248,0.765122065372237,0.325696104053586,0.890164543573564,0.829729008210322,0.873478359279725,0.764116422247005,0.575063988313087,0.671556005533453,0.621596040152748,0.801558570487149,0.717290992686473,0.677786118177465,0.859802439517447,0.907153527500461,0.482309166731577,0.898642831537352,0.883857324060106,0.834510159880959,0.815021154948219,0.788689555641783,0.664451989547293
"MFM-223",0.846346543919834,0.919476908511061,0.798498135623207,0.838301453385866,0.884151059134833,0.938719787196482,0.618109381516243,0.824331347139857,0.813160822734243,0.788090762561921,0.553158383060276,0.871590450184048,0.797218976770249,0.870351458498806,0.903080203606363,0.793675465793248,0.641024995535113,0.967296246789412,0.615843412005493,0.752762766402545,0.886234720536818,0.671864029430618,0.691545776624954,0.790322802076928,0.905591209040335,0.883995206460805,0.600886405437983,0.518066394929421,0.840018491654123,0.584710422162059,0.76785686659527,0.788981838334361,0.272305938520821,0.900599925278521,0.829466660877897,0.741949855012552,0.777853645657227,0.853672743665432,0.781389729587302,0.784170383611592,0.846829056792648,0.8755122983806,0.829749284626949,0.605260100738078,0.810530237624687,0.936818978561688,0.899758016636641,0.739049190721787,0.376072409758519,0.868130690220439,1,0.498109028012491,0.805782416817565,0.642821303870538,0.87690129597425,0.839177993305574,0.914165891993227,0.884299830075958,0.159865009117156,0.6639231673107,0.729849292229488,0.80308906549328,0.773372668179504,0.680431136698846,0.87869640435835,0.299161886815836,0.868013172527301,0.664496988101329,0.873011406061449,0.709771536698856,0.715166537587145,0.540741474691028,0.706331747090446,0.793174327662598,0.634854459411672,0.769679887676307,0.851983493262909,0.814120243376332,0.457940262218889,0.774347543642984,0.73059634760566,0.855473830263123,0.810042075192532,0.848126681447392,0.806186680325678
"NCI-H1299",0.326232810939198,0.561245561493912,0.67314205216869,0.65094324583067,0.589174666805814,0.512336494114999,0.744865947753742,0.251763376406876,0.788196805549131,0.308464512924403,0.28500731900267,0.305479394727252,0.681145198799731,0.677021677200869,0.513774306026376,0.671321355844851,0.583907839103763,0.582807661382156,0.895298293403149,0.685109209121242,0.656844736910047,0.646660640019034,0.800046002741972,0.26630461434605,0.642100327050964,0.474831725711265,0.641163924794557,0.753657435997411,0.300638220786592,0.82241109324191,0.262461219982581,0.60679659345018,0.859926540078928,0.574302685112082,0.541104714077471,0.762574908256644,0.761083105246237,0.676369873733343,0.627446652615329,0.396266985673077,0.633401046060574,0.642717825888294,0.664853881636067,0.766445001245031,0.608012963729488,0.524696370206054,0.571709318152965,0.73174236551018,0.684121678065841,0.578415247962693,0.498109028012491,1,0.696097706368222,0.820580034245719,0.479605675693396,0.555137919598286,0.653949087564737,0.581193052943357,0.643275639058473,0.872649954557171,0.239554818688976,0.656625090665529,0.722267003413309,0.825709609244568,0.393343299359273,0.855345101368481,0.594484522292409,0.713482475472497,0.499755978337756,0.659639266393173,0.271099278402221,0.754940865053126,0.273787850547963,0.420317360514554,0.725008907218388,0.286986141797518,0.634481752992982,0.648458429299842,0.768090551121533,0.68936759930147,0.679907770156404,0.586874496231313,0.777826861355444,0.61100102427922,0.215475098338915
"NCI-H1437",0.671385787389652,0.904511177145862,0.949158435991712,0.898306828147712,0.874470550966843,0.847312651385046,0.856013482251462,0.54325673697339,0.902250656810251,0.605494706720984,0.504724391692651,0.623077639850264,0.944255757925983,0.900167813616615,0.927591105943175,0.922087161150056,0.808002784568509,0.886957277688466,0.801545815179299,0.939448493138693,0.953579978676028,0.822845729186312,0.899852945092719,0.579270739667046,0.927663296287629,0.77092682412669,0.622140461346915,0.594948729857777,0.677257643168452,0.821440907585131,0.565369597060384,0.899996583140622,0.470374648648931,0.911205711194475,0.910466759466697,0.843813977474288,0.908747192771403,0.910407870785927,0.887509059085085,0.679818480204949,0.940097242975447,0.88515773017288,0.952118720273615,0.86371437464353,0.925711200717016,0.857418863070847,0.849015174320327,0.878431122592105,0.605871001000085,0.942106929307889,0.805782416817565,0.696097706368222,1,0.849584548621748,0.849761916829291,0.902948289532697,0.89175324020145,0.876749178262063,0.43847938820523,0.896441064717526,0.485821255758779,0.934888914447521,0.948467447681862,0.777429924622484,0.76067405566182,0.42370093557804,0.94896162154994,0.924000186655922,0.840719114145603,0.815677195885025,0.493871470318543,0.80659779416352,0.52422140304151,0.761884273181187,0.839231158773164,0.597497651540111,0.915745318026293,0.922011664642627,0.66087747150007,0.962886311539624,0.959191744106052,0.886178459208564,0.849038635466752,0.826430021310462,0.575070301509154
"NCI-H1563",0.380265752821011,0.689953045613408,0.760096156610593,0.754612079657866,0.646490340906115,0.744313010997931,0.733777768442667,0.293998090845852,0.872025514971094,0.32476710591669,0.254191138663013,0.39201057460289,0.831576736389595,0.811125056764427,0.694404518960241,0.876300062149549,0.81180565727012,0.742060634986067,0.920059380502439,0.747858526987537,0.760745546537638,0.916756857844875,0.925210866086485,0.309409586385966,0.768119257433797,0.559920574271286,0.721648683115932,0.833300805949925,0.369798551548408,0.831474625051864,0.292175421911978,0.891387462787275,0.658089441101104,0.786291120035429,0.663266648982985,0.931223154161294,0.887588545899046,0.892307698356335,0.890317040611086,0.43048055293982,0.843541332336993,0.875853866658396,0.736691249343113,0.912913677889084,0.796304668533303,0.742645561097996,0.718312093302542,0.801905079285269,0.832836054687956,0.743776952353971,0.642821303870538,0.820580034245719,0.849584548621748,1,0.554434063499036,0.855023272404774,0.792864013436002,0.727076345539192,0.540546127384934,0.938067552307685,0.236784843246902,0.725658455041824,0.850248074187467,0.835559838432608,0.639841333013264,0.688642236479368,0.756693855643073,0.776402444071103,0.552060470350454,0.915171819743859,0.30968750540721,0.926938175720181,0.280738440278894,0.436054899299387,0.922357687960504,0.300652844440811,0.762801721679268,0.755844010694222,0.825271461675691,0.830205778157053,0.79963153433746,0.779896781957047,0.81520290460815,0.853502434686516,0.261218631398598
"NCI-H1703",0.909363520195236,0.953276788994393,0.914473260881946,0.872245502455075,0.917985849906421,0.838261229539705,0.750672660462161,0.832552202218692,0.760768110666609,0.847140966497101,0.758494214455604,0.884527329641294,0.841588040446943,0.849964515896026,0.914127125743628,0.759273456614818,0.515296090820182,0.885563240845134,0.546980050517026,0.818553041409197,0.9081057093474,0.528056533428879,0.647854549175022,0.855084308750329,0.908840003812766,0.885245807895364,0.465083380334231,0.322607456379769,0.906905956565123,0.678113691254385,0.83970545557262,0.726240022593384,0.305702086707085,0.867170503405587,0.944860095865888,0.659072611693254,0.792157827173268,0.768715153412441,0.715742709944906,0.909484138607282,0.832629382989793,0.73856160061454,0.90398846079254,0.632010473543506,0.858993913727333,0.881400425104169,0.892784299344273,0.681201347215656,0.268473634584092,0.883787112228159,0.87690129597425,0.479605675693396,0.849761916829291,0.554434063499036,1,0.750145389475399,0.887339953684247,0.899221525954621,0.300429943554034,0.640593867763428,0.780414724673107,0.919913818316388,0.841533303333024,0.64035080858235,0.818529058996589,0.212960969108107,0.898011078732462,0.818259682013002,0.950965376638686,0.54085035632889,0.778402275739622,0.478319990645165,0.803257509343363,0.917681254805611,0.524538630775973,0.861108563284853,0.881887216991576,0.904825922318807,0.40605950288972,0.786528861041395,0.837413188764607,0.822659193631634,0.781132532654212,0.698275235308109,0.819720514771568
"NCI-H1793",0.638401608232389,0.838489749950834,0.822086253366724,0.806755998162475,0.737368163271166,0.93690107257051,0.63072678255889,0.545338755942858,0.810519684692313,0.552917415096724,0.391567958003352,0.643344613175526,0.87064250096321,0.854148199521155,0.886894422133804,0.899886534681068,0.834335968055341,0.902031317044198,0.712922788397192,0.761965091557214,0.85108050660424,0.909205579474515,0.84211048161982,0.533967307816383,0.863059796617784,0.698391601702419,0.648518669188213,0.645005061880993,0.608475480685348,0.700501333699823,0.529027148108778,0.973752705975387,0.35256613372985,0.928006849658039,0.815668908971227,0.866230864101408,0.849174843253434,0.956310070849954,0.961699670005496,0.613147236552105,0.929825776786481,0.94621358818247,0.805604657844589,0.815053354896001,0.876885175974752,0.92415805762894,0.872477194376967,0.774163688986856,0.644340676661996,0.872841440403542,0.839177993305574,0.555137919598286,0.902948289532697,0.855023272404774,0.750145389475399,1,0.89112804415865,0.840585707084498,0.29194591136689,0.807505193169983,0.453638982216635,0.78136723974483,0.855286329974235,0.706782047091286,0.881431929144247,0.337973314154814,0.889445558676258,0.772143453479276,0.700892289681551,0.915939830357586,0.512018444740952,0.804396582028605,0.480999444747929,0.600299281290404,0.849984439731313,0.517571419340365,0.834724825136667,0.819135400552277,0.610618995637258,0.860057441568506,0.816448371841235,0.899055206137342,0.754998581251242,0.935546710255359,0.516469557931291
"NCI-H1975",0.799752581328864,0.946448337170045,0.925007076475418,0.92308748302488,0.879033801388329,0.941643554308643,0.783722683634138,0.736456308097319,0.888697861403939,0.738776180485826,0.615766409705473,0.829879412260137,0.929544769450152,0.948095048749782,0.899049255036781,0.89518268958456,0.644568317590329,0.937542895194316,0.779358548329325,0.806740593849521,0.923729889835671,0.772644578708097,0.780456843524249,0.727276709578917,0.956803223935387,0.829801551434591,0.664485320190269,0.602757964197875,0.764307036925427,0.80709473766651,0.726703675402204,0.889872077383498,0.445657989294343,0.954347341505468,0.90761468349409,0.882226525687626,0.912857766530727,0.944703367423489,0.885604773853258,0.826034862535244,0.951578555155702,0.918215359975356,0.877311173614268,0.779539623179445,0.934208650349434,0.961032949225989,0.965931488378464,0.755817581544582,0.492665529115727,0.876290661777759,0.914165891993227,0.653949087564737,0.89175324020145,0.792864013436002,0.887339953684247,0.89112804415865,1,0.956333316845429,0.37675601822448,0.789023148993409,0.665023520403009,0.902083687195482,0.92423697393256,0.807917572811395,0.90986837262271,0.417369664495223,0.91563862434817,0.83648854361112,0.856333293371126,0.785115627836954,0.728840165796058,0.713945980819013,0.703585589493018,0.764879929339067,0.751431643649011,0.71058839423676,0.927302801845672,0.922371980279409,0.690930662968872,0.845782445548511,0.870066597404224,0.905625318797168,0.919861674466954,0.906224840221771,0.651888599585658
"NCI-H2085",0.811811407071261,0.976156955782049,0.938564790534998,0.958700453126062,0.905650815778521,0.912657886682828,0.801625881630709,0.719208770349874,0.900684731431567,0.774937874627489,0.578408941004252,0.822550269432893,0.930440868011835,0.942949829620917,0.921444313752606,0.913042252844647,0.585650296205638,0.938664278101112,0.749982427401587,0.82319952972939,0.929878605768717,0.709764040272595,0.731352061058428,0.703109035280842,0.940207122136996,0.827841796475703,0.568133435565345,0.473494098546082,0.762562675804848,0.747050864486173,0.742168562298092,0.856767300860865,0.359795150943716,0.938851004448228,0.944598115982461,0.84908133655537,0.904490011282484,0.887988536923114,0.80171494626388,0.828988130511258,0.953293318380925,0.883981231936794,0.884849646380985,0.762753697283906,0.945002267564844,0.935471935312486,0.940674223618203,0.731712753355186,0.420666279572813,0.880747471754148,0.884299830075958,0.581193052943357,0.876749178262063,0.727076345539192,0.899221525954621,0.840585707084498,0.956333316845429,1,0.318994420024461,0.754673460222222,0.674616510977911,0.895071596248585,0.91173335177509,0.772581695504505,0.880734265569786,0.328439065010241,0.92467714717881,0.808691897750463,0.886115521709806,0.687416894558844,0.69718739429797,0.631030085194749,0.704173664977486,0.80163745685353,0.663732154010026,0.701582717502814,0.959083729918386,0.958212183339001,0.675190086859582,0.833575965290539,0.90380166824093,0.931373440864292,0.88286229590611,0.847189332595192,0.654561712232881
"NCI-H2170",0.183239062996397,0.317070985831161,0.460289060842327,0.368338597168594,0.302375370790164,0.205136936973696,0.563040376844913,0.097946904207397,0.436479644900656,0.185478095144782,0.305774096463189,0.126677297109238,0.401412378152189,0.376022545667793,0.248621245559713,0.330568887090773,0.2989662941459,0.228791144140131,0.549355109569118,0.441300065106397,0.367454376852639,0.302872781034276,0.509616429470895,0.127354496736267,0.341289501587362,0.18724496161799,0.386356426420276,0.460956283456247,0.126781029261689,0.626947389040927,0.161449568346213,0.30859621141116,0.783637479133037,0.266665016691567,0.325863749485904,0.444352512918005,0.485388966498293,0.338017121857917,0.358156396701116,0.285834949654204,0.342828074465277,0.291365843723406,0.429063962089543,0.503733957621612,0.360079523293536,0.237722710789996,0.320809293513231,0.452637179032936,0.573161263024646,0.334277225547358,0.159865009117156,0.643275639058473,0.43847938820523,0.540546127384934,0.300429943554034,0.29194591136689,0.37675601822448,0.318994420024461,1,0.559507701252257,0.13403011496464,0.448259861774683,0.491710008628998,0.493303983826044,0.155620379264826,0.662133236147839,0.323522934801621,0.556648364335242,0.282841393323766,0.326966490165917,0.181761519931444,0.524173228726552,0.206288582839951,0.258795660092042,0.459149100372218,0.170677487545784,0.333095138204875,0.437680358586899,0.4897551880142,0.440977887790808,0.462405033159285,0.257696731276962,0.465370291790086,0.253870859242937,0.036978075123471
"NCI-H2228",0.497238218502948,0.748212843017417,0.824550844233797,0.801971624744237,0.736526204022563,0.715333643576216,0.829463358902535,0.39081207501478,0.897898725954125,0.467892772496251,0.387411701058724,0.455998508374373,0.830854530415045,0.809428601103513,0.745034509335272,0.853221731284844,0.821582253648075,0.770133027924092,0.915384090583608,0.867100926890957,0.836218042680759,0.826121306223882,0.962723654813572,0.408959448656484,0.797296758849314,0.624805952503339,0.660067171505464,0.741373861733955,0.479646002019138,0.820567959260677,0.421301854096098,0.827357484945835,0.704771545720447,0.762228022386224,0.745164545574997,0.899732598795443,0.883889626328809,0.850566090341162,0.825091047731071,0.533283019361305,0.834516182345663,0.819686389799475,0.840837173860924,0.926233833023892,0.785911945296652,0.730105455121888,0.727533940421473,0.883646946152893,0.817891661773435,0.809294204013373,0.6639231673107,0.872649954557171,0.896441064717526,0.938067552307685,0.640593867763428,0.807505193169983,0.789023148993409,0.754673460222222,0.559507701252257,1,0.369649697037477,0.798612519111344,0.870898438956305,0.84009692982818,0.577363800643693,0.721403257709664,0.797230839451647,0.849165486468232,0.67106506401464,0.823752163083969,0.382540586230385,0.888510879321741,0.405396866841448,0.595083451642373,0.882768985897352,0.437929795436783,0.809039921082816,0.835789935547865,0.761221276109072,0.893847273664828,0.856721903059344,0.776471480263253,0.83016952265059,0.760368436523152,0.39092128985384
"NCI-H226",0.94540324622114,0.732165872623112,0.609904383083365,0.612722081386033,0.713209734981358,0.590598939247664,0.529017613627004,0.974998455263903,0.471452544111608,0.962055228883075,0.883255019637705,0.93280067309691,0.46997897507621,0.52348329972276,0.607933619555734,0.401352706677546,0.330039542652,0.65621096924991,0.275081176727933,0.573069765356399,0.661090158397937,0.200879733104377,0.369960165158601,0.938131001013254,0.618479387026061,0.769984475421155,0.198290399959986,0.0165872541171884,0.901156406467873,0.307505488514811,0.989142812283032,0.398453939624017,0.128328333983633,0.532404716540733,0.683943551368493,0.443788335169604,0.433556773585306,0.496355493416007,0.353673448995903,0.932661380800855,0.519382695444915,0.439176324492259,0.654185243867932,0.296716550193302,0.478098651397766,0.672975603745628,0.736374846314014,0.469118167686469,0.131676953404719,0.602584430163245,0.729849292229488,0.239554818688976,0.485821255758779,0.236784843246902,0.780414724673107,0.453638982216635,0.665023520403009,0.674616510977911,0.13403011496464,0.369649697037477,1,0.645062419289669,0.520234567894631,0.361167336229938,0.571928546873737,0.0855337763613912,0.578643879592479,0.554055175118291,0.817879984756491,0.229429593849725,0.946887234291069,0.248863065945642,0.984689459048723,0.867924351279743,0.275474120931601,0.965571809424768,0.620457846387108,0.698925787737198,0.152383248214042,0.51753716195192,0.497030457286558,0.500755043142602,0.548556547003331,0.385691930836318,0.899505664144872
"NCI-H2291",0.76579117330062,0.925886279247183,0.966792497822489,0.929638896157634,0.947993023737314,0.781447973724809,0.926710677533499,0.685937198074135,0.874702105207331,0.71006155443779,0.699748347902249,0.748594530514862,0.926013206835966,0.892679662995379,0.881007521520342,0.858270052097585,0.642360389345423,0.848985383116994,0.759236549230244,0.92347206614709,0.959580857022252,0.676424681671294,0.787371020488239,0.74980703801625,0.94404460830458,0.87630977582615,0.520272179366912,0.435633556056831,0.810009214375603,0.819115992859836,0.702807048644269,0.796422086281472,0.429294159112141,0.875395071804951,0.930326932493408,0.764114850125482,0.883995232932652,0.849580946510499,0.769177328037224,0.826968483326305,0.896550024870485,0.804053393368109,0.96468694431792,0.759069644917759,0.912019194773637,0.83715012964886,0.878557520964067,0.799604378598694,0.464294105902931,0.883649851637258,0.80308906549328,0.656625090665529,0.934888914447521,0.725658455041824,0.919913818316388,0.78136723974483,0.902083687195482,0.895071596248585,0.448259861774683,0.798612519111344,0.645062419289669,1,0.942840421619262,0.755506129254102,0.729795183123537,0.360205710807071,0.919299289762509,0.949313784023099,0.93113108905008,0.655990715901991,0.661131055154347,0.702829927393377,0.688139113953804,0.880172683523023,0.724803192987262,0.758056328758947,0.932425191724394,0.94722042182444,0.650469046278087,0.909789058484478,0.951173057633104,0.829536864249125,0.894284105706203,0.735155248796933,0.697883042685939
"NCI-H23",0.659740808877669,0.895379005241014,0.951574565759857,0.895964656622144,0.860437131405553,0.8302862264503,0.900250197582195,0.565010665304269,0.910391787631413,0.618860054954554,0.585123476531263,0.671001884322913,0.942138725338525,0.944725008308805,0.847744227705682,0.921921541550873,0.707770585626394,0.854413775716289,0.847067411550199,0.870586747966861,0.910263130835682,0.796827496633584,0.828292586588102,0.603086960071189,0.932664843198458,0.770393101345103,0.693217896234139,0.609644765502059,0.649557004686919,0.877998533245303,0.591279257338245,0.887123128165829,0.51475786500625,0.897306311187305,0.886517861157618,0.890768822885195,0.95378514538348,0.9015934312513,0.871341262506771,0.739615099415961,0.931656821624792,0.85744848547693,0.898246409674224,0.854506717914117,0.943511781993628,0.855134588042001,0.896381690023141,0.769930996807163,0.572295878065435,0.905847323580486,0.773372668179504,0.722267003413309,0.948467447681862,0.850248074187467,0.841533303333024,0.855286329974235,0.92423697393256,0.91173335177509,0.491710008628998,0.870898438956305,0.520234567894631,0.942840421619262,1,0.879097613065855,0.76852154091109,0.441629239204842,0.881648160676342,0.92498906473395,0.819217656742975,0.803262557991859,0.588053179670207,0.799089027860692,0.585800403437469,0.728026656117516,0.79595086322431,0.601557773160554,0.90372306950423,0.945570275231358,0.746214139066924,0.895475932310247,0.94952877251788,0.84910057224871,0.928002953417453,0.840569809220967,0.508947681348441
"NCI-H3122",0.453685660266517,0.717686699626265,0.759774176988114,0.736557610115458,0.708618788381392,0.727255346625745,0.761682912626976,0.415380783393567,0.866817437992744,0.441278608700676,0.400214001003638,0.533570706597882,0.776091760023636,0.894916335359964,0.634451158148724,0.812087095290559,0.58534544595395,0.756935800963079,0.885347823160724,0.671729502228592,0.728398683565447,0.733790096764195,0.726313705172712,0.428851646778396,0.814728013167313,0.63728968819974,0.844875259827077,0.773281369841945,0.430286643675575,0.840091476733433,0.400375271354987,0.764625571662203,0.674465108050292,0.758379112431108,0.659247943327306,0.864224947772287,0.902434057469089,0.785621271429007,0.776660437957269,0.55591538606969,0.769347536098277,0.765739336160959,0.693187259467325,0.786577778970767,0.792305282598041,0.718804599914961,0.772574291075872,0.624844828601919,0.561477151792883,0.753566472748248,0.680431136698846,0.825709609244568,0.777429924622484,0.835559838432608,0.64035080858235,0.706782047091286,0.807917572811395,0.772581695504505,0.493303983826044,0.84009692982818,0.361167336229938,0.755506129254102,0.879097613065855,1,0.635534959677984,0.627379751887723,0.6658056349577,0.711385894567819,0.612196427597313,0.78715197664041,0.461526494187817,0.712246348747379,0.413041595894834,0.489598131166956,0.690632332311901,0.400043836105492,0.731115801419841,0.768640713402746,0.76115836108329,0.698428122071165,0.747714863393949,0.712806628121517,0.917604344137878,0.814390941257983,0.299919278798476
"NCI-H358",0.752487921336305,0.859007475151112,0.794524652205577,0.802034268288638,0.720839485919837,0.960122240534731,0.505142365109425,0.678259723701566,0.710798668291198,0.650902361472865,0.468089499358476,0.80190168670618,0.832270569055917,0.847055108729796,0.866312202281219,0.808356757657457,0.507224167985336,0.897553001123906,0.541392665003713,0.588943141978527,0.777493829936367,0.708944964906193,0.598719378877704,0.644631772438561,0.842496186816056,0.712089844619868,0.544477603969702,0.490637110735663,0.690827909721431,0.620156669010739,0.647848880412845,0.868139045595771,0.217273792173805,0.939266671398585,0.835925361555814,0.752153154324465,0.792800462602898,0.872953286312281,0.862495733555703,0.730911984446361,0.881059168602065,0.871269106684155,0.707164343646229,0.634009678515085,0.876036074114768,0.957374873912127,0.897258153595802,0.55206568596287,0.311096313432227,0.765122065372237,0.87869640435835,0.393343299359273,0.76067405566182,0.639841333013264,0.818529058996589,0.881431929144247,0.90986837262271,0.880734265569786,0.155620379264826,0.577363800643693,0.571928546873737,0.729795183123537,0.76852154091109,0.635534959677984,1,0.17642850630272,0.850597908566233,0.633439409874318,0.709605205279592,0.727674337950897,0.669858121625028,0.527350110683928,0.601821976853616,0.608814479054467,0.588125011124652,0.601996823199875,0.81550548238641,0.77065069855254,0.510008262802758,0.663839777641657,0.706748954757019,0.885582017432125,0.717744681370499,0.907032629099165,0.579379980807875
"NCI-H520",0.122989920912608,0.300891229164934,0.387201700400613,0.410302564487654,0.328309604000591,0.302503185130117,0.487182337064891,0.0842385658019494,0.59030635453681,0.122076914369118,0.108306702435079,0.10696783308918,0.40919700933299,0.436385274637373,0.263794016208952,0.416336091165959,0.393749359803774,0.345815728691685,0.724676420636764,0.435066623552153,0.384562868021359,0.441200262739643,0.680613290477742,0.0803681193159443,0.367524498782043,0.239852825512155,0.51809896289889,0.77582550225222,0.0948137658107536,0.624103108885939,0.0887291648184979,0.362096405249279,0.90322013448172,0.318152533932232,0.26749808050718,0.603393259831631,0.565025767377216,0.44288864548662,0.439532669864806,0.172228282009423,0.37379808316207,0.441481961879522,0.406600405072664,0.626997675064498,0.34194934028805,0.314763594940922,0.300916869250378,0.575342546814191,0.724894400869014,0.325696104053586,0.299161886815836,0.855345101368481,0.42370093557804,0.688642236479368,0.212960969108107,0.337973314154814,0.417369664495223,0.328439065010241,0.662133236147839,0.721403257709664,0.0855337763613912,0.360205710807071,0.441629239204842,0.627379751887723,0.17642850630272,1,0.335516467185877,0.425104688374199,0.243185517099434,0.475060735343655,0.107847575447775,0.570953641598655,0.106178308355926,0.183121416365156,0.559897547804159,0.101581674547932,0.384005798296998,0.392367041383956,0.605057467653447,0.437804399120602,0.391867304473395,0.350773048504083,0.549974218786234,0.401008098683018,0.0534936159663043
"NCI-H522",0.770880864073168,0.950346201759667,0.95072940930952,0.955543706789228,0.907607066894988,0.893605347575165,0.787846425477952,0.644905826241493,0.880676166820831,0.682376670897797,0.512805388256717,0.723868224980736,0.958509526698205,0.88447349855016,0.980517785087308,0.915409507959118,0.693003860182112,0.928220885845426,0.721090003769766,0.898576941570986,0.968128435541926,0.762085007515308,0.83211136430911,0.664408565553965,0.932328954699847,0.823089862764027,0.474198714322284,0.482256134216844,0.776395202794616,0.749908320143889,0.65691652429596,0.883057373941605,0.355123729907435,0.954131793902466,0.962464678104697,0.792987624244719,0.87579280539692,0.912576594331159,0.846980406424429,0.747396122063725,0.961461350017914,0.907020329063599,0.94889685491039,0.799916550108322,0.941362951999444,0.917824734686894,0.871548799729255,0.842992846883742,0.48889190585851,0.890164543573564,0.868013172527301,0.594484522292409,0.94896162154994,0.756693855643073,0.898011078732462,0.889445558676258,0.91563862434817,0.92467714717881,0.323522934801621,0.797230839451647,0.578643879592479,0.919299289762509,0.881648160676342,0.6658056349577,0.850597908566233,0.335516467185877,1,0.865676323447053,0.887029003491338,0.721202709102462,0.570695531778263,0.690734833900706,0.596480072309349,0.81726793894183,0.752470240383849,0.674539457649407,0.966740687612192,0.919836725253373,0.625551670872048,0.91583463131719,0.933412096246558,0.94935482964251,0.805774053373585,0.827083716447639,0.686137429533621
